strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Bankroll5pct,none,favorite,WR_DELTA,15,50,37,13,74.00,1230,230,2932,0.0785,155,68
Bankroll5pct,none,favorite,WR_DELTA,20,46,33,13,71.74,1086,86,2551,0.0336,186,62
Bankroll5pct,none,favorite,WR_DELTA,25,44,32,12,72.73,1109,109,2524,0.0432,190,64
Bankroll5pct,none,favorite,WR_DELTA,30,41,30,11,73.17,1100,100,2359,0.0425,194,63
Bankroll5pct,none,favorite,WR_DELTA,35,39,28,11,71.79,1024,24,2229,0.0108,243,63
Bankroll5pct,none,favorite,WR_DELTA,40,37,27,10,72.97,1040,40,2112,0.0190,227,63
Bankroll5pct,none,favorite,WR_DELTA,45,34,25,9,73.53,1081,81,1929,0.0419,175,63
Bankroll5pct,none,favorite,WR_DELTA,50,30,22,8,73.33,1061,61,1670,0.0366,169,60
Bankroll5pct,none,favorite,WR_DELTA,75,21,17,4,80.95,1163,163,1171,0.1395,74,61
Bankroll5pct,none,favorite,WR_DELTA,100,14,12,2,85.71,1127,127,777,0.1632,68,60
Bankroll5pct,none,favorite,WR_DELTA,125,8,7,1,87.50,1067,67,423,0.1573,56,56
Bankroll5pct,none,favorite,WR_DELTA,150,5,4,1,80.00,1022,22,260,0.0846,54,54
Bankroll5pct,none,favorite,WR_DELTA,200,3,3,0,100.00,1060,60,153,0.3900,0,53
Bankroll5pct,none,favorite,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,favorite,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,favorite,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Bankroll5pct,none,favorite,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,any,WR_DELTA,5,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,10,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,15,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,20,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,25,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,30,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,35,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,40,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,45,32,24,8,75.00,2267,1267,3200,0.3959,300,100
Flat100,4+4,any,WR_DELTA,50,31,23,8,74.19,2222,1222,3100,0.3942,300,100
Flat100,4+4,any,WR_DELTA,75,24,18,6,75.00,2097,1097,2400,0.4571,200,100
Flat100,4+4,any,WR_DELTA,100,17,14,3,82.35,2055,1055,1700,0.6206,200,100
Flat100,4+4,any,WR_DELTA,125,13,11,2,84.62,1865,865,1300,0.6654,200,100
Flat100,4+4,any,WR_DELTA,150,7,7,0,100.00,1752,752,700,1.0743,0,100
Flat100,4+4,any,WR_DELTA,200,4,4,0,100.00,1205,205,400,0.5125,0,100
Flat100,4+4,any,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,any,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,any,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,any,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,4+4,underdog,WR_DELTA,5,14,8,6,57.14,1738,738,1400,0.5271,200,100
