strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Fibonacci_$1,5+5,any,WR_DELTA,75,821,727,94,88.55,1471,471,836,0.5634,7,5
Fibonacci_$1,5+5,any,WR_DELTA,100,807,716,91,88.72,1467,467,821,0.5683,7,5
Fibonacci_$1,5+5,any,WR_DELTA,125,784,699,85,89.16,1459,459,796,0.5761,7,5
Fibonacci_$1,5+5,any,WR_DELTA,150,709,637,72,89.84,1426,426,721,0.5903,7,5
Fibonacci_$1,5+5,any,WR_DELTA,200,509,473,36,92.93,1326,326,510,0.6388,2,2
Fibonacci_$1,5+5,any,WR_DELTA,250,276,266,10,96.38,1190,190,276,0.6886,1,1
Fibonacci_$1,5+5,any,WR_DELTA,300,123,119,4,96.75,1085,85,123,0.6876,1,1
Fibonacci_$1,5+5,any,WR_DELTA,350,42,40,2,95.24,1031,31,42,0.7362,1,1
Fibonacci_$1,5+5,any,WR_DELTA,400,10,9,1,90.00,1006,6,10,0.6340,1,1
Fibonacci_$1,5+5,underdog,WR_DELTA,5,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,10,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,15,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,20,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,25,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,30,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,35,274,225,49,82.12,1302,302,294,1.0280,7,5
Fibonacci_$1,5+5,underdog,WR_DELTA,40,274,225,49,82.12,1302,302,294,1.0280,7,5
