strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat5PctInitial,4+4,any,WR_DELTA,40,6828,4756,2072,69.65,88397,87397,341400,0.2560,1038,50
Flat5PctInitial,4+4,any,WR_DELTA,45,6752,4710,2042,69.76,88072,87072,337600,0.2579,988,50
Flat5PctInitial,4+4,any,WR_DELTA,50,6684,4666,2018,69.81,87478,86478,334200,0.2588,938,50
Flat5PctInitial,4+4,any,WR_DELTA,75,6025,4286,1739,71.14,85427,84427,301250,0.2803,681,50
Flat5PctInitial,4+4,any,WR_DELTA,100,4827,3531,1296,73.15,75598,74598,241350,0.3091,478,50
Flat5PctInitial,4+4,any,WR_DELTA,125,3536,2641,895,74.69,60982,59982,176800,0.3393,440,50
Flat5PctInitial,4+4,any,WR_DELTA,150,2377,1838,539,77.32,46102,45102,118850,0.3795,364,50
Flat5PctInitial,4+4,any,WR_DELTA,200,875,718,157,82.06,21436,20436,43750,0.4671,242,50
Flat5PctInitial,4+4,any,WR_DELTA,250,274,233,41,85.04,8478,7478,13700,0.5458,138,50
Flat5PctInitial,4+4,any,WR_DELTA,300,70,62,8,88.57,3178,2178,3500,0.6221,100,50
Flat5PctInitial,4+4,any,WR_DELTA,350,20,20,0,100.00,1900,900,1000,0.9000,0,50
Flat5PctInitial,4+4,any,WR_DELTA,400,3,3,0,100.00,1070,70,150,0.4667,0,50
Flat5PctInitial,4+4,underdog,WR_DELTA,5,2870,1592,1278,55.47,52515,51515,143500,0.3590,897,50
Flat5PctInitial,4+4,underdog,WR_DELTA,10,2863,1589,1274,55.50,52543,51543,143150,0.3601,897,50
Flat5PctInitial,4+4,underdog,WR_DELTA,15,2854,1586,1268,55.57,52629,51629,142700,0.3618,897,50
Flat5PctInitial,4+4,underdog,WR_DELTA,20,2848,1584,1264,55.62,52672,51672,142400,0.3629,997,50
Flat5PctInitial,4+4,underdog,WR_DELTA,25,2839,1580,1259,55.65,52655,51655,141950,0.3639,997,50
Flat5PctInitial,4+4,underdog,WR_DELTA,30,2833,1579,1254,55.74,52858,51858,141650,0.3661,947,50
Flat5PctInitial,4+4,underdog,WR_DELTA,35,2822,1576,1246,55.85,53034,52034,141100,0.3688,897,50
Flat5PctInitial,4+4,underdog,WR_DELTA,40,2796,1562,1234,55.87,52638,51638,139800,0.3694,902,50
Flat5PctInitial,4+4,underdog,WR_DELTA,45,2763,1544,1219,55.88,52218,51218,138150,0.3707,902,50
Flat5PctInitial,4+4,underdog,WR_DELTA,50,2738,1531,1207,55.92,51790,50790,136900,0.3710,852,50
Flat5PctInitial,4+4,underdog,WR_DELTA,75,2435,1405,1030,57.70,51119,50119,121750,0.4117,726,50
Flat5PctInitial,4+4,underdog,WR_DELTA,100,1891,1134,757,59.97,44742,43742,94550,0.4626,580,50
Flat5PctInitial,4+4,underdog,WR_DELTA,125,1358,853,505,62.81,37245,36245,67900,0.5338,595,50
Flat5PctInitial,4+4,underdog,WR_DELTA,150,876,583,293,66.55,28673,27673,43800,0.6318,555,50
Flat5PctInitial,4+4,underdog,WR_DELTA,200,307,228,79,74.27,13914,12914,15350,0.8413,200,50
Flat5PctInitial,4+4,underdog,WR_DELTA,250,97,75,22,77.32,5848,4848,4850,0.9996,150,50
Flat5PctInitial,4+4,underdog,WR_DELTA,300,26,22,4,84.62,2477,1477,1300,1.1358,50,50
Flat5PctInitial,4+4,underdog,WR_DELTA,350,8,8,0,100.00,1640,640,400,1.5987,0,50
Flat5PctInitial,4+4,underdog,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat5PctInitial,4+4,favorite,WR_DELTA,5,3856,3088,768,80.08,34594,33594,192800,0.1742,509,50
Flat5PctInitial,4+4,favorite,WR_DELTA,10,3853,3086,767,80.09,34598,33598,192650,0.1744,509,50
Flat5PctInitial,4+4,favorite,WR_DELTA,15,3849,3082,767,80.07,34474,33474,192450,0.1739,509,50
Flat5PctInitial,4+4,favorite,WR_DELTA,20,3840,3075,765,80.08,34432,33432,192000,0.1741,509,50
Flat5PctInitial,4+4,favorite,WR_DELTA,25,3834,3069,765,80.05,34258,33258,191700,0.1735,509,50
Flat5PctInitial,4+4,favorite,WR_DELTA,30,3824,3062,762,80.07,34209,33209,191200,0.1737,509,50
