strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Pct50,none,<1.6,WR_DELTA,250,128,116,12,90.62,228016,227016,1152093,0.197,24500,10000
Pct50,none,<1.6,WR_DELTA,300,31,30,1,96.77,49350,48350,157125,0.3077,8873,10000
Pct50,none,<1.6,WR_DELTA,350,9,9,0,100.0,4175,3175,9031,0.3516,0,1725
Pct50,none,<1.6,WR_DELTA,400,2,2,0,100.0,1404,404,1055,0.3831,0,555
Pct50,none,<1.5,WR_DELTA,50,3520,2976,544,84.55,3045873,3044873,28122822,0.1083,76200,10000
Pct50,none,<1.5,WR_DELTA,100,1909,1666,243,87.27,2366123,2365123,16490835,0.1434,51300,10000
Pct50,none,<1.5,WR_DELTA,150,843,756,87,89.68,1209167,1208167,6821367,0.1771,33500,10000
Pct50,none,<1.5,WR_DELTA,200,318,291,27,91.51,537743,536743,2888677,0.1858,30700,10000
Pct50,none,<1.5,WR_DELTA,250,98,90,8,91.84,118188,117188,748590,0.1565,15800,10000
Pct50,none,<1.5,WR_DELTA,300,20,19,1,95.0,5366,4366,23165,0.1885,1672,2374
Pct50,none,<1.5,WR_DELTA,350,6,6,0,100.0,2007,1007,3708,0.2715,0,829
Pct50,none,<1.5,WR_DELTA,400,1,1,0,100.0,1110,110,500,0.22,0,500
Pct50,none,<1.4,WR_DELTA,50,2361,2049,312,86.79,1677502,1676502,19950182,0.084,51300,10000
Pct50,none,<1.4,WR_DELTA,100,1305,1168,137,89.5,1359091,1358091,11508697,0.118,40000,10000
Pct50,none,<1.4,WR_DELTA,150,587,539,48,91.82,711054,710054,4753348,0.1494,23000,10000
Pct50,none,<1.4,WR_DELTA,200,213,199,14,93.43,252908,251908,1561951,0.1613,13800,10000
Pct50,none,<1.4,WR_DELTA,250,71,67,4,94.37,53783,52783,354273,0.149,10000,10000
Pct50,none,<1.4,WR_DELTA,300,16,15,1,93.75,2413,1413,11991,0.1178,1101,1101
Pct50,none,<1.4,WR_DELTA,350,5,5,0,100.0,1658,658,2879,0.2287,0,697
Pct50,none,<1.4,WR_DELTA,400,1,1,0,100.0,1110,110,500,0.22,0,500
Pct50,none,<1.3,WR_DELTA,50,1332,1204,128,90.39,872375,871375,12867534,0.0677,48104,10000
Pct50,none,<1.3,WR_DELTA,100,752,698,54,92.82,681623,680623,7231571,0.0941,22500,10000
