strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Bankroll5pct,none,any,GPM,300,3525,1791,1734,50.81,0,-1000,11560,-0.0865,1063,53
Bankroll5pct,none,any,GPM,400,1463,759,704,51.88,1,-999,16175,-0.0618,1130,57
Bankroll5pct,none,any,GPM,500,523,279,244,53.35,118,-882,13986,-0.0631,1343,73
Bankroll5pct,none,any,XPM,100,13986,6971,7015,49.84,0,-1000,5691,-0.1757,1044,52
Bankroll5pct,none,any,XPM,200,7296,3619,3677,49.60,0,-1000,5508,-0.1816,1067,53
Bankroll5pct,none,any,XPM,300,3184,1544,1640,48.49,0,-1000,3777,-0.2648,1020,51
Bankroll5pct,none,any,XPM,400,1247,630,617,50.52,1,-999,5311,-0.1881,1057,53
Bankroll5pct,none,any,XPM,500,438,232,206,52.97,251,-749,20211,-0.0371,1395,82
Bankroll5pct,none,any,HERO_DAMAGE,5000,15738,7592,8146,48.24,0,-1000,3893,-0.2569,1143,57
Bankroll5pct,none,any,HERO_DAMAGE,10000,9890,4653,5237,47.05,0,-1000,4372,-0.2288,1174,59
Bankroll5pct,none,any,HERO_DAMAGE,15000,5546,2568,2978,46.30,0,-1000,4157,-0.2406,1020,51
Bankroll5pct,none,any,HERO_DAMAGE,20000,2747,1276,1471,46.45,0,-1000,3841,-0.2604,1020,51
Bankroll5pct,none,any,HERO_DAMAGE,25000,1233,566,667,45.90,0,-1000,4623,-0.2163,1073,54
Bankroll5pct,none,any,TOWER_DAMAGE,5000,8745,4531,4214,51.81,0,-1000,22204,-0.0450,1631,82
Bankroll5pct,none,any,TOWER_DAMAGE,10000,1999,1016,983,50.83,0,-1000,14230,-0.0703,1393,70
Bankroll5pct,none,any,TOWER_DAMAGE,15000,269,139,130,51.67,328,-672,8315,-0.0808,1229,72
Bankroll5pct,none,any,TOWER_DAMAGE,20000,15,7,8,46.67,845,-155,663,-0.2345,250,51
Bankroll5pct,none,any,TOWER_DAMAGE,25000,1,0,1,0.00,950,-50,50,-1.0000,50,50
Bankroll5pct,none,any,DAMAGE_TAKEN,10000,15328,7581,7747,49.46,0,-1000,4269,-0.2343,1092,55
Bankroll5pct,none,any,DAMAGE_TAKEN,20000,9276,4578,4698,49.35,0,-1000,4356,-0.2296,1026,51
Bankroll5pct,none,any,DAMAGE_TAKEN,30000,5305,2650,2655,49.95,0,-1000,3488,-0.2867,1026,51
Bankroll5pct,none,any,DAMAGE_TAKEN,40000,2949,1491,1458,50.56,0,-1000,3407,-0.2935,1026,51
Bankroll5pct,none,any,DAMAGE_TAKEN,50000,1735,888,847,51.18,0,-1000,5494,-0.1820,1000,50
Bankroll5pct,none,any,TEAM_PARTICIPATION,1,15277,7543,7734,49.37,0,-1000,7992,-0.1251,1163,58
Bankroll5pct,none,any,TEAM_PARTICIPATION,2,8973,4426,4547,49.33,0,-1000,19133,-0.0523,1282,64
Bankroll5pct,none,any,TEAM_PARTICIPATION,3,4577,2244,2333,49.03,0,-1000,14318,-0.0698,1000,50
Bankroll5pct,none,any,TEAM_PARTICIPATION,4,2017,969,1048,48.04,0,-1000,9754,-0.1025,1126,56
Bankroll5pct,none,any,TEAM_PARTICIPATION,5,760,377,383,49.61,20,-980,21323,-0.0460,1533,78
Bankroll5pct,none,underdog,GPM,100,6601,2385,4216,36.13,0,-1000,6295,-0.1589,1168,58
