strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Pct10,none,<2.1,WR_DELTA,300,193,171,22,88.60,263196,262196,579355,0.4526,2563,10000
Pct10,none,<2.1,WR_DELTA,350,50,46,4,92.00,6881,5881,13625,0.4316,282,646
Pct10,none,<2.1,WR_DELTA,400,15,14,1,93.33,1622,622,1758,0.3535,100,152
Pct10,none,<2.2,WR_DELTA,50,11016,8101,2915,73.54,16966044,16965044,94780041,0.1790,114300,10000
Pct10,none,<2.2,WR_DELTA,100,6462,4950,1512,76.60,12614031,12613031,55220167,0.2284,101300,10000
Pct10,none,<2.2,WR_DELTA,150,3314,2649,665,79.93,7748039,7747039,27845298,0.2782,72700,10000
Pct10,none,<2.2,WR_DELTA,200,1463,1225,238,83.73,4023818,4022818,12162246,0.3308,63500,10000
Pct10,none,<2.2,WR_DELTA,250,585,499,86,85.30,1465952,1464952,4000109,0.3662,25800,10000
Pct10,none,<2.2,WR_DELTA,300,205,182,23,88.78,374948,373948,791864,0.4722,3954,10000
Pct10,none,<2.2,WR_DELTA,350,55,50,5,90.91,9537,8537,18228,0.4683,350,895
Pct10,none,<2.2,WR_DELTA,400,15,14,1,93.33,1622,622,1758,0.3535,100,152
Pct10,none,<2.3,WR_DELTA,50,11518,8382,3136,72.77,18237299,18236299,99705037,0.1829,128700,10000
Pct10,none,<2.3,WR_DELTA,100,6749,5126,1623,75.95,13688529,13687529,58515619,0.2339,111300,10000
Pct10,none,<2.3,WR_DELTA,150,3464,2748,716,79.33,8456008,8455008,29502337,0.2866,73600,10000
Pct10,none,<2.3,WR_DELTA,200,1526,1266,260,82.96,4304848,4303848,12690814,0.3391,63500,10000
Pct10,none,<2.3,WR_DELTA,250,602,509,93,84.55,1515338,1514338,4073938,0.3717,25800,10000
Pct10,none,<2.3,WR_DELTA,300,214,190,24,88.79,460924,459924,943482,0.4875,6361,10000
Pct10,none,<2.3,WR_DELTA,350,60,55,5,91.67,17034,16034,30320,0.5288,557,1599
Pct10,none,<2.3,WR_DELTA,400,18,17,1,94.44,2296,1296,2531,0.5123,100,216
Pct10,none,<2.4,WR_DELTA,50,11971,8635,3336,72.13,19580406,19579406,104041629,0.1882,109600,10000
Pct10,none,<2.4,WR_DELTA,100,6987,5272,1715,75.45,14708063,14707063,60741536,0.2421,111300,10000
Pct10,none,<2.4,WR_DELTA,150,3573,2822,751,78.98,9088883,9087883,30455240,0.2984,73600,10000
Pct10,none,<2.4,WR_DELTA,200,1571,1297,274,82.56,4575268,4574268,13142428,0.3481,63500,10000
Pct10,none,<2.4,WR_DELTA,250,617,521,96,84.44,1645862,1644862,4265318,0.3856,25800,10000
Pct10,none,<2.4,WR_DELTA,300,219,193,26,88.13,478005,477005,993156,0.4803,10000,10000
Pct10,none,<2.4,WR_DELTA,350,61,56,5,91.80,19282,18282,34399,0.5315,630,1811
