strategy_group,hero_filter,odds_condition,metric,delta_threshold,bets,wins,losses,win_pct,final_bank,profit,total_staked,roi,max_drawdown,max_stake
Flat100,5+5,underdog,WR_DELTA,30,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,35,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,40,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,45,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,50,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,75,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,100,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,125,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,150,1,1,0,100.00,1100,100,100,1.0000,0,100
Flat100,5+5,underdog,WR_DELTA,200,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,250,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,300,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,350,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,underdog,WR_DELTA,400,0,0,0,0.00,1000,0,0,0.0000,0,0
Flat100,5+5,favorite,WR_DELTA,5,2,2,0,100.00,1040,40,200,0.2000,0,100
Flat100,5+5,favorite,WR_DELTA,10,2,2,0,100.00,1040,40,200,0.2000,0,100
Flat100,5+5,favorite,WR_DELTA,15,2,2,0,100.00,1040,40,200,0.2000,0,100
Flat100,5+5,favorite,WR_DELTA,20,2,2,0,100.00,1040,40,200,0.2000,0,100
Flat100,5+5,favorite,WR_DELTA,25,2,2,0,100.00,1040,40,200,0.2000,0,100
Flat100,5+5,favorite,WR_DELTA,30,2,2,0,100.00,1040,40,200,0.2000,0,100
Flat100,5+5,favorite,WR_DELTA,35,2,2,0,100.00,1040,40,200,0.2000,0,100
Flat100,5+5,favorite,WR_DELTA,40,2,2,0,100.00,1040,40,200,0.2000,0,100
